movieId,title,year,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,year_scaled,avg_rating,avg_rating_scaled,genre_score,genre_score_scaled
5625,Moonlight Mile,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.399908812,3.5,0.666666667,7.162678714,-0.212706024
5628,Wasabi,2001,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.345944784,3.5,0.666666667,17.64088348,2.442379239
5629,Jonah: A VeggieTales Movie,2002,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.399908812,2,0.333333333,10.60657127,0.659946169
5630,Red Dragon,2002,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.399908812,3.435483871,0.652329749,10.78447742,0.705026029
5632,Bloody Sunday,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.399908812,3.6,0.688888889,3.65616801,-1.101225108
5633,Heaven,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.399908812,3.75,0.722222222,3.65616801,-1.101225108
5635,"Man from Elysian Fields, The",2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.345944784,3,0.555555556,3.65616801,-1.101225108
5636,Welcome to Collinwood,2002,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399908812,2.5,0.444444444,7.043014631,-0.243027854
5637,Flirting,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.193695491,4.5,0.888888889,3.65616801,-1.101225108
5638,Godzilla vs. Mothra (Mosura tai Gojira),1964,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.650724233,2,0.333333333,13.90343775,1.495343244
5640,"Godzilla, King of the Monsters! (Kaijû-ô Gojira)",1956,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-2.082436453,3,0.555555556,6.714045821,-0.326385668
5643,Powaqqatsi,1988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.355587573,3.5,0.666666667,3.79778507,-1.065340586
5644,"Pride of the Yankees, The",1942,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.837932838,3.5,0.666666667,3.65616801,-1.101225108
5646,Valmont,1989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.301623546,4,0.777777778,7.162678714,-0.212706024
5649,Horror of Dracula (Dracula),1958,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.974508398,3,0.555555556,3.258195035,-1.202067972
5650,Strange Brew,1983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.625407711,3.545454545,0.676767677,3.384720764,-1.170007461
5651,"Incredible Mr. Limpet, The",1964,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.650724233,3,0.555555556,10.82295169,0.714775071
5657,Flashback,1990,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.247659518,4.5,0.888888889,17.6557691,2.446151125
5663,Below,2002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.399908812,3.5,0.666666667,3.258195035,-1.202067972
5664,Brown Sugar,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.399908812,1.5,0.222222222,3.506510704,-1.139146958
5665,Knockaround Guys,2002,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399908812,2.5,0.444444444,10.49099217,0.630659439
5666,"Rules of Attraction, The",2002,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.399908812,3.6,0.688888889,14.04112277,1.530231423
5667,Tuck Everlasting,2002,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.399908812,3.25,0.611111111,7.147168517,-0.216636172
5668,White Oleander,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.399908812,2.5,0.444444444,3.65616801,-1.101225108
5669,Bowling for Columbine,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.399908812,3.775862069,0.727969349,3.79778507,-1.065340586
5670,Comedian,2002,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.399908812,3,0.555555556,7.182505834,-0.207682006
5672,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie),2002,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.399908812,0.5,0,14.04250258,1.530581054
5673,Punch-Drunk Love,2002,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.399908812,3.621212121,0.693602694,10.54739948,0.644952556
5675,Swept Away,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.399908812,1,0.111111111,6.891231468,-0.281488377
5678,Formula 51,2001,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.345944784,2.666666667,0.481481481,13.98471547,1.515938305
5679,"Ring, The",2002,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.399908812,3.20212766,0.600472813,10.38437859,0.603644491
5680,Auto Focus,2002,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.399908812,3.166666667,0.592592593,7.314461878,-0.1742455
5682,"Grey Zone, The",2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.345944784,3.25,0.611111111,3.65616801,-1.101225108
5684,Naqoyqatsi,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.399908812,3,0.555555556,3.79778507,-1.065340586
5685,Real Women Have Curves,2002,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.399908812,4.25,0.833333333,7.040888774,-0.243566527
5688,Tully,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.291980757,2.75,0.5,3.65616801,-1.101225108
5689,Billy Bathgate,1991,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.193695491,2,0.333333333,7.314461878,-0.1742455
5690,Grave of the Fireflies (Hotaru no haka),1988,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.355587573,4.15625,0.8125,11.09439893,0.783557425
5693,Saturday Night Fever,1977,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.949191876,3.318181818,0.626262626,10.54739948,0.644952556
5694,Staying Alive,1983,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.625407711,2.25,0.388888889,10.60456688,0.659438275
5696,Urban Cowboy,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.787299793,2.333333333,0.407407407,3.65616801,-1.101225108
5699,Tom Horn,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.787299793,4,0.777777778,3.583937824,-1.119527604
5700,The Pumaman,1980,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.787299793,0.5,0,13.90343775,1.495343244
5704,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning),1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.787299793,2,0.333333333,6.714045821,-0.326385668
5706,...All the Marbles,1981,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.733335766,2,0.333333333,7.040888774,-0.243566527
5707,Absence of Malice,1981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.733335766,3.25,0.611111111,7.162678714,-0.212706024
5710,Banana Joe,1981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.733335766,2.75,0.5,3.384720764,-1.170007461
5712,Blow Out,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.733335766,3.625,0.694444444,7.126183551,-0.221953578
5720,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure)",1981,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.733335766,2.5,0.444444444,10.34130722,0.592730584
5721,"Chosen, The",1981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.733335766,,,3.65616801,-1.101225108
5723,Continental Divide,1981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.733335766,5,1,6.891231468,-0.281488377
5733,"Eyewitness (Janitor, The)",1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.733335766,4,0.777777778,3.493723296,-1.142387175
5735,Faces of Death,1978,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.895227848,1.75,0.277777778,7.055980105,-0.239742517
5736,Faces of Death 3,1985,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.517479656,1.5,0.222222222,7.055980105,-0.239742517
5741,"Woman Next Door, The (Femme d'à côté, La)",1981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.733335766,4,0.777777778,7.162678714,-0.212706024
5742,First Monday in October,1981,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.733335766,4,0.777777778,7.040888774,-0.243566527
5745,"Four Seasons, The",1981,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.733335766,5,1,7.040888774,-0.243566527
5746,Galaxy of Terror (Quest),1981,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,-0.733335766,5,1,13.79448362,1.467735222
5747,Gallipoli,1981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.733335766,4.285714286,0.841269841,7.464461898,-0.13623681
5749,Ghost Story,1981,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.733335766,3,0.555555556,6.914363045,-0.275627038
5752,Gregory's Girl,1981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.733335766,3,0.555555556,6.891231468,-0.281488377
5755,Happy Birthday to Me,1981,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.733335766,2,0.333333333,6.89065529,-0.281634376
5764,Looker,1981,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.733335766,4.5,0.888888889,13.86393713,1.485334133
5767,Teddy Bear (Mis),1981,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.733335766,3.5,0.666666667,7.043014631,-0.243027854
5768,Modern Problems,1981,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.733335766,3,0.555555556,6.875721271,-0.285418525
5771,My Bloody Valentine,1981,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.733335766,0.5,0,10.40808634,0.609651828
5772,My Dinner with André,1981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.733335766,4.75,0.944444444,3.65616801,-1.101225108
5773,Neighbors,1981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.733335766,3,0.555555556,3.384720764,-1.170007461
5779,Piranha II: The Spawning,1981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.733335766,2,0.333333333,6.714045821,-0.326385668
5780,Polyester,1981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.733335766,3,0.555555556,3.384720764,-1.170007461
5782,"Professional, The (Le professionnel)",1981,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.733335766,3.868421053,0.748538012,10.59786885,0.657741052
5784,Ghost Ship,2002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.399908812,2.5,0.444444444,3.258195035,-1.202067972
5785,Jackass: The Movie,2002,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.399908812,3.5,0.666666667,10.63048337,0.666005287
5786,Paid in Full,2002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.399908812,4.5,0.888888889,7.104145549,-0.227537815
5787,"Truth About Charlie, The",2002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.399908812,2.5,0.444444444,7.126183551,-0.221953578
5788,All or Nothing,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.399908812,3.666666667,0.703703704,3.65616801,-1.101225108
5791,Frida,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.399908812,3.78125,0.729166667,7.162678714,-0.212706024
5792,Roger Dodger,2002,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.399908812,3.666666667,0.703703704,7.040888774,-0.243566527
5796,Casino Royale,1967,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.488832151,2.5,0.444444444,10.34130722,0.592730584
5797,"Company of Wolves, The",1984,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.571443683,2,0.333333333,6.749195542,-0.317479036
5799,Exodus,1960,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.866580343,3.5,0.666666667,10.9709726,0.752282274
5801,"Russians Are Coming, the Russians Are Coming, The",1966,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.542796178,2.5,0.444444444,7.193014652,-0.205019163
5802,"World of Henry Orient, The",1964,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.650724233,4,0.777777778,3.384720764,-1.170007461
5803,I Spy,2002,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399908812,2.5,0.444444444,13.99960109,1.519710191
5804,"Santa Clause 2, The",2002,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.399908812,2.3,0.4,13.7951881,1.467913732
5809,Femme Fatale,2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.399908812,3.375,0.638888889,7.152017163,-0.215407568
5810,8 Mile,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.399908812,3.292682927,0.620596206,3.65616801,-1.101225108
5812,Far from Heaven,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.399908812,3.863636364,0.747474747,7.162678714,-0.212706024
5816,Harry Potter and the Chamber of Secrets,2002,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.399908812,3.598039216,0.688453159,6.999609422,-0.254026354
5817,Ararat,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.399908812,4.5,0.888888889,7.464461898,-0.13623681
5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El)",2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.399908812,4.5,0.888888889,7.162678714,-0.212706024
5820,Standing in the Shadows of Motown,2002,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.399908812,3.5,0.666666667,7.361463175,-0.162335784
5826,Rio Grande,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-2.406220618,3.5,0.666666667,7.090448528,-0.23100852
5828,Blackrock,1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.130088674,2.5,0.444444444,7.149891306,-0.215946241
5829,Men with Brooms,2002,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.399908812,4,0.777777778,10.54739948,0.644952556
5833,Dog Soldiers,2002,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.399908812,4.666666667,0.925925926,6.706172574,-0.328380679
5836,Houseboat,1958,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.974508398,2,0.333333333,6.891231468,-0.281488377
5838,Madame Bovary,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.193695491,4,0.777777778,3.65616801,-1.101225108
5839,My Father's Glory (La gloire de mon père),1990,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.247659518,4,0.777777778,7.164776925,-0.212174356
5840,"My Mother's Castle (Château de ma mère, Le)",1990,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.247659518,4,0.777777778,7.040888774,-0.243566527
5841,Return to the Blue Lagoon,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.193695491,1.666666667,0.259259259,7.015119619,-0.250096206
5843,Toy Soldiers,1991,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.193695491,2.5,0.444444444,7.104145549,-0.227537815
5847,Ragtime,1981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.733335766,3.5,0.666666667,3.65616801,-1.101225108
5849,I'm Starting From Three (Ricomincio da Tre),1981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.733335766,4.5,0.888888889,3.384720764,-1.170007461
5853,Scanners,1981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,-0.733335766,3.25,0.611111111,10.20776912,0.558893199
5856,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell)",1981,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.733335766,4,0.777777778,10.54739948,0.644952556
5863,Take This Job and Shove It,1981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.733335766,1,0.111111111,3.384720764,-1.170007461
5867,Thief,1981,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.733335766,4.5,0.888888889,10.80818517,0.711033366
5872,Die Another Day,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.399908812,2.925925926,0.53909465,10.45030975,0.62035087
5873,The Emperor's Club,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.399908812,3.875,0.75,3.65616801,-1.101225108
5874,Friday After Next,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399908812,2.4,0.422222222,3.384720764,-1.170007461
5875,Personal Velocity,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.399908812,2.5,0.444444444,3.65616801,-1.101225108
5876,"Quiet American, The",2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.399908812,3.9,0.755555556,10.95818519,0.749042057
5878,Talk to Her (Hable con Ella),2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.399908812,4.035714286,0.785714286,7.162678714,-0.212706024
5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights),2002,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.399908812,1.5,0.222222222,10.5783359,0.652791576
5880,Extreme Ops,2002,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.399908812,1.75,0.277777778,14.10860362,1.547330477
5881,Solaris,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.399908812,3.075,0.572222222,10.6185295,0.662976281
5882,Treasure Planet,2002,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.399908812,3.5625,0.680555556,17.62568821,2.438528891
5883,They,2002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.399908812,1.5,0.222222222,6.751918331,-0.316789106
5884,Chopper Chicks in Zombietown,1989,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.301623546,1,0.111111111,6.642915799,-0.344409392
5888,Brother (Brat),1997,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.130088674,5,1,7.314461878,-0.1742455
5889,"Cruel Romance, A (Zhestokij Romans)",1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.571443683,5,1,7.162678714,-0.212706024
5890,Elling,2001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.345944784,4.5,0.888888889,7.040888774,-0.243566527
5891,I Spit on Your Grave (Day of the Woman),1978,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.895227848,2.625,0.472222222,6.751918331,-0.316789106
5893,"Last Seduction, The",1994,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.031803408,3.25,0.611111111,10.80818517,0.711033366
5896,New Waterford Girl,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238016729,4,0.777777778,3.384720764,-1.170007461
5899,Zulu,1964,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.650724233,4,0.777777778,10.91243944,0.737450483
5900,Analyze That,2002,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399908812,2.5625,0.458333333,7.043014631,-0.243027854
5901,Empire,2002,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.399908812,4.5,0.888888889,7.314461878,-0.1742455
5902,Adaptation,2002,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.399908812,3.945652174,0.765700483,10.54739948,0.644952556
5903,Equilibrium,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.399908812,3.875,0.75,10.39755162,0.606982422
5909,Visitor Q (Bizita Q),2001,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.345944784,3.3,0.622222222,10.29908381,0.582031542
5912,Hit the Bank (Vabank),1981,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.733335766,4.5,0.888888889,7.043014631,-0.243027854
5915,Victory (a.k.a. Escape to Victory),1981,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.733335766,4.75,0.944444444,10.91243944,0.737450483
5919,Android,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.679371738,4.5,0.888888889,3.455850786,-1.151983737
5922,Attila (Attila Flagello di Dio),1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679371738,2.5,0.444444444,3.447977539,-1.153978749
5925,"Beast Within, The",1982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.679371738,2,0.333333333,3.258195035,-1.202067972
5927,"Best Little Whorehouse in Texas, The",1982,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.679371738,3,0.555555556,14.11107758,1.547957359
5929,"Party 2, The (Boum 2, La)",1982,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.679371738,3,0.555555556,6.891231468,-0.281488377
5932,Burden of Dreams,1982,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.679371738,3.75,0.722222222,3.79778507,-1.065340586
5938,Deathtrap,1982,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.679371738,4.5,0.888888889,14.16919818,1.562684609
5941,Drumline,2002,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.399908812,2.916666667,0.537037037,14.11107758,1.547957359
5942,"Hot Chick, The",2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399908812,2.833333333,0.518518519,3.384720764,-1.170007461
5943,Maid in Manhattan,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.399908812,2.605263158,0.467836257,6.891231468,-0.281488377
5944,Star Trek: Nemesis,2002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.399908812,3.105263158,0.578947368,14.05371963,1.533423356
5945,About Schmidt,2002,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.399908812,3.173076923,0.594017094,7.040888774,-0.243566527
5947,Evelyn,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.399908812,3,0.555555556,3.65616801,-1.101225108
5949,Intact (Intacto),2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.345944784,4.25,0.833333333,3.493723296,-1.142387175
5951,Morvern Callar,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.399908812,3.25,0.611111111,3.65616801,-1.101225108
5952,"Lord of the Rings: The Two Towers, The",2002,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.399908812,4.021276596,0.78250591,6.999609422,-0.254026354
5953,Devils on the Doorstep (Guizi lai le),2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.291980757,4,0.777777778,7.464461898,-0.13623681
5954,25th Hour,2002,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.399908812,3.840909091,0.742424242,7.314461878,-0.1742455
5955,Antwone Fisher,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.399908812,3.555555556,0.679012346,3.65616801,-1.101225108
5956,Gangs of New York,2002,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.399908812,3.518181818,0.670707071,7.314461878,-0.1742455
5957,Two Weeks Notice,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.399908812,3.263157895,0.614035088,6.891231468,-0.281488377
5959,Narc,2002,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.399908812,3.277777778,0.617283951,10.80818517,0.711033366
5961,Blue Steel,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.247659518,1.5,0.222222222,6.941700835,-0.268699882
5962,Body of Evidence,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.085767436,1,0.111111111,7.149891306,-0.215946241
5963,"Children's Hour, The",1961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.812616316,3.5,0.666666667,3.65616801,-1.101225108
5965,"Duellists, The",1977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.949191876,4.166666667,0.814814815,7.256271427,-0.188990451
5968,Miami Blues,1990,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.247659518,4,0.777777778,10.69918264,0.68341308
5969,My Girl 2,1994,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.031803408,2.5,0.444444444,10.54739948,0.644952556
5970,My Girl,1991,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.193695491,3.2,0.6,10.54739948,0.644952556
5971,My Neighbor Totoro (Tonari no Totoro),1988,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.355587573,3.959459459,0.768768769,14.19006168,1.567971236
5974,"Thief of Bagdad, The",1940,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.945860893,3,0.555555556,6.999609422,-0.254026354
5975,War and Peace,1956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-2.082436453,3.5,0.666666667,10.9709726,0.752282274
